Date,Value,Unit
06/06/2024 10:00,125.2,kWh
06/06/2024 10:30,123.8,kWh
06/06/2024 11:00,124.2,kWh
06/06/2024 11:30,123.4,kWh
06/06/2024 12:00,118.2,kWh
06/06/2024 12:30,123.4,kWh
06/06/2024 13:00,121.2,kWh
06/06/2024 13:30,119.6,kWh
06/06/2024 14:00,123.6,kWh
06/06/2024 14:30,120.2,kWh
06/06/2024 15:00,118.8,kWh
06/06/2024 15:30,121.8,kWh
06/06/2024 16:00,121.8,kWh
06/06/2024 16:30,120,kWh
06/06/2024 17:00,110.4,kWh
06/06/2024 17:30,87.8,kWh
06/06/2024 18:00,87.8,kWh
06/06/2024 18:30,85.6,kWh
06/06/2024 19:00,79.6,kWh
06/06/2024 19:30,74.2,kWh
06/06/2024 20:00,69.6,kWh
06/06/2024 20:30,72.4,kWh
06/06/2024 21:00,70,kWh
06/06/2024 21:30,70.2,kWh
06/06/2024 22:00,68.6,kWh
06/06/2024 22:30,69,kWh
06/06/2024 23:00,68.4,kWh
06/06/2024 23:30,68.4,kWh
07/06/2024 00:00,67.8,kWh
07/06/2024 00:30,69,kWh
07/06/2024 01:00,68.8,kWh
07/06/2024 01:30,70,kWh
07/06/2024 02:00,69.4,kWh
07/06/2024 02:30,69.2,kWh
07/06/2024 03:00,70,kWh
07/06/2024 03:30,71.2,kWh
07/06/2024 04:00,86,kWh
07/06/2024 04:30,83.2,kWh
07/06/2024 05:00,82,kWh
07/06/2024 05:30,81.8,kWh
07/06/2024 06:00,85,kWh
07/06/2024 06:30,86.4,kWh
07/06/2024 07:00,89.2,kWh
07/06/2024 07:30,105,kWh
07/06/2024 08:00,101.4,kWh
07/06/2024 08:30,111.8,kWh
07/06/2024 09:00,129.4,kWh
07/06/2024 09:30,128,kWh
07/06/2024 10:00,121.8,kWh
07/06/2024 10:30,116,kWh
07/06/2024 11:00,113.8,kWh
07/06/2024 11:30,112.6,kWh
07/06/2024 12:00,104.8,kWh
07/06/2024 12:30,102.8,kWh
07/06/2024 13:00,105,kWh
07/06/2024 13:30,109.4,kWh
07/06/2024 14:00,98.2,kWh
07/06/2024 14:30,95.4,kWh
07/06/2024 15:00,88.2,kWh
07/06/2024 15:30,86.4,kWh
07/06/2024 16:00,84.8,kWh
07/06/2024 16:30,77.2,kWh
07/06/2024 17:00,75.4,kWh
07/06/2024 17:30,73.6,kWh
07/06/2024 18:00,72.6,kWh
07/06/2024 18:30,65.4,kWh
07/06/2024 19:00,67,kWh
07/06/2024 19:30,66.2,kWh
07/06/2024 20:00,67.2,kWh
07/06/2024 20:30,64.8,kWh
07/06/2024 21:00,68.6,kWh
07/06/2024 21:30,68,kWh
07/06/2024 22:00,66.2,kWh
07/06/2024 22:30,64.8,kWh
07/06/2024 23:00,65.4,kWh
07/06/2024 23:30,64.6,kWh
08/06/2024 00:00,65.4,kWh
08/06/2024 00:30,68.2,kWh
08/06/2024 01:00,68.8,kWh
08/06/2024 01:30,68.4,kWh
08/06/2024 02:00,69.2,kWh
08/06/2024 02:30,68.8,kWh
08/06/2024 03:00,69,kWh
08/06/2024 03:30,72.4,kWh
08/06/2024 04:00,71.4,kWh
08/06/2024 04:30,72.8,kWh
08/06/2024 05:00,72.6,kWh
08/06/2024 05:30,72.6,kWh
08/06/2024 06:00,69.4,kWh
08/06/2024 06:30,68.2,kWh
08/06/2024 07:00,69.4,kWh
08/06/2024 07:30,69.2,kWh
08/06/2024 08:00,69.8,kWh
08/06/2024 08:30,73.4,kWh
08/06/2024 09:00,75.4,kWh
08/06/2024 09:30,75.2,kWh
08/06/2024 10:00,77.4,kWh
08/06/2024 10:30,73.2,kWh
08/06/2024 11:00,73,kWh
08/06/2024 11:30,72.4,kWh
08/06/2024 12:00,74.6,kWh
08/06/2024 12:30,72.4,kWh
08/06/2024 13:00,70,kWh
08/06/2024 13:30,71.4,kWh
08/06/2024 14:00,69.2,kWh
08/06/2024 14:30,69.6,kWh
08/06/2024 15:00,70.6,kWh
08/06/2024 15:30,69.2,kWh
08/06/2024 16:00,70.8,kWh
08/06/2024 16:30,69.8,kWh
08/06/2024 17:00,71,kWh
08/06/2024 17:30,70.8,kWh
08/06/2024 18:00,69.8,kWh
08/06/2024 18:30,71.2,kWh
08/06/2024 19:00,71.8,kWh
08/06/2024 19:30,71.4,kWh
08/06/2024 20:00,71.6,kWh
08/06/2024 20:30,68.6,kWh
08/06/2024 21:00,68,kWh
08/06/2024 21:30,69.6,kWh
08/06/2024 22:00,68.8,kWh
08/06/2024 22:30,68.4,kWh
08/06/2024 23:00,68.4,kWh
08/06/2024 23:30,68.6,kWh
09/06/2024 00:00,67.6,kWh
09/06/2024 00:30,71.6,kWh
09/06/2024 01:00,73.8,kWh
09/06/2024 01:30,74.6,kWh
09/06/2024 02:00,73.4,kWh
09/06/2024 02:30,74,kWh
09/06/2024 03:00,75.8,kWh
09/06/2024 03:30,77.2,kWh
09/06/2024 04:00,75.8,kWh
09/06/2024 04:30,79.2,kWh
09/06/2024 05:00,79.2,kWh
09/06/2024 05:30,77.8,kWh
09/06/2024 06:00,76,kWh
09/06/2024 06:30,71,kWh
09/06/2024 07:00,71,kWh
09/06/2024 07:30,71.8,kWh
09/06/2024 08:00,70.8,kWh
09/06/2024 08:30,73.2,kWh
09/06/2024 09:00,72.6,kWh
09/06/2024 09:30,72.4,kWh
09/06/2024 10:00,71.8,kWh
09/06/2024 10:30,69.8,kWh
09/06/2024 11:00,71.4,kWh
09/06/2024 11:30,69.8,kWh
09/06/2024 12:00,70.6,kWh
09/06/2024 12:30,70.4,kWh
09/06/2024 13:00,69.6,kWh
09/06/2024 13:30,69.6,kWh
09/06/2024 14:00,68.8,kWh
09/06/2024 14:30,68,kWh
09/06/2024 15:00,70.2,kWh
09/06/2024 15:30,69.4,kWh
09/06/2024 16:00,67.8,kWh
09/06/2024 16:30,69,kWh
09/06/2024 17:00,69.2,kWh
09/06/2024 17:30,69.4,kWh
09/06/2024 18:00,69.8,kWh
09/06/2024 18:30,70.6,kWh
09/06/2024 19:00,71,kWh
09/06/2024 19:30,71.8,kWh
09/06/2024 20:00,69.6,kWh
09/06/2024 20:30,69.4,kWh
09/06/2024 21:00,70,kWh
09/06/2024 21:30,71.4,kWh
09/06/2024 22:00,70.8,kWh
09/06/2024 22:30,69.4,kWh
09/06/2024 23:00,70,kWh
09/06/2024 23:30,70.8,kWh
10/06/2024 00:00,70.6,kWh
10/06/2024 00:30,77.2,kWh
10/06/2024 01:00,76,kWh
10/06/2024 01:30,76.4,kWh
10/06/2024 02:00,75.4,kWh
10/06/2024 02:30,76.8,kWh
10/06/2024 03:00,76.8,kWh
10/06/2024 03:30,77.6,kWh
10/06/2024 04:00,88.8,kWh
10/06/2024 04:30,91.8,kWh
10/06/2024 05:00,90,kWh
10/06/2024 05:30,87.2,kWh
10/06/2024 06:00,85,kWh
10/06/2024 06:30,87.8,kWh
10/06/2024 07:00,98.4,kWh
10/06/2024 07:30,124,kWh
10/06/2024 08:00,120.6,kWh
10/06/2024 08:30,119.2,kWh
10/06/2024 09:00,115.8,kWh
10/06/2024 09:30,129,kWh
10/06/2024 10:00,130.6,kWh
10/06/2024 10:30,122,kWh
10/06/2024 11:00,120,kWh
10/06/2024 11:30,116.8,kWh
10/06/2024 12:00,113.4,kWh
10/06/2024 12:30,112.8,kWh
10/06/2024 13:00,120.8,kWh
10/06/2024 13:30,119,kWh
10/06/2024 14:00,119.4,kWh
10/06/2024 14:30,115.8,kWh
10/06/2024 15:00,116.2,kWh
10/06/2024 15:30,112.4,kWh
10/06/2024 16:00,102.8,kWh
10/06/2024 16:30,102.4,kWh
10/06/2024 17:00,104.6,kWh
10/06/2024 17:30,91.4,kWh
10/06/2024 18:00,90.6,kWh
10/06/2024 18:30,91.6,kWh
10/06/2024 19:00,87,kWh
10/06/2024 19:30,71.6,kWh
10/06/2024 20:00,66.6,kWh
10/06/2024 20:30,67.6,kWh
10/06/2024 21:00,67.8,kWh
10/06/2024 21:30,69.8,kWh
10/06/2024 22:00,67.2,kWh
10/06/2024 22:30,67.2,kWh
10/06/2024 23:00,65.4,kWh
10/06/2024 23:30,65.8,kWh
11/06/2024 00:00,67.2,kWh
11/06/2024 00:30,72.6,kWh
11/06/2024 01:00,72.6,kWh
11/06/2024 01:30,73,kWh
11/06/2024 02:00,73.2,kWh
11/06/2024 02:30,73,kWh
11/06/2024 03:00,74.2,kWh
11/06/2024 03:30,76,kWh
11/06/2024 04:00,86.2,kWh
11/06/2024 04:30,87.4,kWh
11/06/2024 05:00,87.4,kWh
11/06/2024 05:30,85.6,kWh
11/06/2024 06:00,86,kWh
11/06/2024 06:30,88.4,kWh
11/06/2024 07:00,101.4,kWh
11/06/2024 07:30,120.8,kWh
11/06/2024 08:00,119.2,kWh
11/06/2024 08:30,123.6,kWh
11/06/2024 09:00,122.4,kWh
11/06/2024 09:30,130.4,kWh
11/06/2024 10:00,136,kWh
11/06/2024 10:30,120.4,kWh
11/06/2024 11:00,130.2,kWh
11/06/2024 11:30,129,kWh
11/06/2024 12:00,126.4,kWh
11/06/2024 12:30,126,kWh
11/06/2024 13:00,120.4,kWh
11/06/2024 13:30,111.2,kWh
11/06/2024 14:00,116,kWh
11/06/2024 14:30,115.8,kWh
11/06/2024 15:00,112.6,kWh
11/06/2024 15:30,114.6,kWh
11/06/2024 16:00,113.2,kWh
11/06/2024 16:30,125.8,kWh
11/06/2024 17:00,119.8,kWh
11/06/2024 17:30,103.6,kWh
11/06/2024 18:00,101.2,kWh
11/06/2024 18:30,90,kWh
11/06/2024 19:00,79.2,kWh
11/06/2024 19:30,70,kWh
11/06/2024 20:00,67.6,kWh
11/06/2024 20:30,72,kWh
11/06/2024 21:00,65.8,kWh
11/06/2024 21:30,67.2,kWh
11/06/2024 22:00,66.4,kWh
11/06/2024 22:30,66.2,kWh
11/06/2024 23:00,65.2,kWh
11/06/2024 23:30,65.6,kWh
12/06/2024 00:00,65.8,kWh
12/06/2024 00:30,69.2,kWh
12/06/2024 01:00,70.2,kWh
12/06/2024 01:30,72.2,kWh
12/06/2024 02:00,72.4,kWh
12/06/2024 02:30,72,kWh
12/06/2024 03:00,71.4,kWh
12/06/2024 03:30,74,kWh
12/06/2024 04:00,82.8,kWh
12/06/2024 04:30,86.8,kWh
12/06/2024 05:00,84.4,kWh
12/06/2024 05:30,86,kWh
12/06/2024 06:00,82.2,kWh
12/06/2024 06:30,85,kWh
12/06/2024 07:00,95.8,kWh
12/06/2024 07:30,110.2,kWh
12/06/2024 08:00,117.6,kWh
12/06/2024 08:30,121.6,kWh
12/06/2024 09:00,124.6,kWh
12/06/2024 09:30,124.6,kWh
12/06/2024 10:00,118.2,kWh
12/06/2024 10:30,111.2,kWh
12/06/2024 11:00,109.6,kWh
12/06/2024 11:30,120.4,kWh
12/06/2024 12:00,126.8,kWh
12/06/2024 12:30,129,kWh
12/06/2024 13:00,125.2,kWh
12/06/2024 13:30,118.6,kWh
12/06/2024 14:00,119,kWh
12/06/2024 14:30,118.8,kWh
12/06/2024 15:00,119.2,kWh
12/06/2024 15:30,123.8,kWh
12/06/2024 16:00,114.4,kWh
12/06/2024 16:30,118.4,kWh
12/06/2024 17:00,114.4,kWh
12/06/2024 17:30,103.8,kWh
12/06/2024 18:00,91.4,kWh
12/06/2024 18:30,81.8,kWh
12/06/2024 19:00,79,kWh
12/06/2024 19:30,76.4,kWh
12/06/2024 20:00,68.8,kWh
12/06/2024 20:30,70.2,kWh
12/06/2024 21:00,69,kWh
12/06/2024 21:30,68.2,kWh
12/06/2024 22:00,66.8,kWh
12/06/2024 22:30,67,kWh
12/06/2024 23:00,67.2,kWh
12/06/2024 23:30,66.6,kWh
13/06/2024 00:00,67.4,kWh
13/06/2024 00:30,70,kWh
13/06/2024 01:00,71,kWh
13/06/2024 01:30,69.8,kWh
13/06/2024 02:00,70.8,kWh
13/06/2024 02:30,71.6,kWh
13/06/2024 03:00,70.8,kWh
13/06/2024 03:30,77,kWh
13/06/2024 04:00,87.4,kWh
13/06/2024 04:30,86.8,kWh
13/06/2024 05:00,87.6,kWh
13/06/2024 05:30,88.6,kWh
13/06/2024 06:00,86.6,kWh
13/06/2024 06:30,87.4,kWh
13/06/2024 07:00,103.2,kWh
13/06/2024 07:30,133.2,kWh
13/06/2024 08:00,117.4,kWh
13/06/2024 08:30,118.2,kWh
13/06/2024 09:00,127.8,kWh
13/06/2024 09:30,134.6,kWh
13/06/2024 10:00,133.2,kWh
13/06/2024 10:30,119.6,kWh
13/06/2024 11:00,123.4,kWh
13/06/2024 11:30,126.6,kWh
13/06/2024 12:00,128.6,kWh
13/06/2024 12:30,127.2,kWh
13/06/2024 13:00,125.2,kWh
13/06/2024 13:30,128.4,kWh
13/06/2024 14:00,126,kWh
13/06/2024 14:30,128.4,kWh
13/06/2024 15:00,123.8,kWh
13/06/2024 15:30,123.4,kWh
13/06/2024 16:00,121.8,kWh
13/06/2024 16:30,112.8,kWh
13/06/2024 17:00,99.6,kWh
13/06/2024 17:30,86.6,kWh
13/06/2024 18:00,88.2,kWh
13/06/2024 18:30,82.6,kWh
13/06/2024 19:00,80,kWh
13/06/2024 19:30,74,kWh
13/06/2024 20:00,71.4,kWh
13/06/2024 20:30,71.6,kWh
13/06/2024 21:00,69,kWh
13/06/2024 21:30,69.2,kWh
13/06/2024 22:00,68.6,kWh
13/06/2024 22:30,67.6,kWh
13/06/2024 23:00,67.2,kWh
13/06/2024 23:30,67.2,kWh
14/06/2024 00:00,69.4,kWh
14/06/2024 00:30,75.8,kWh
14/06/2024 01:00,76,kWh
14/06/2024 01:30,75.2,kWh
14/06/2024 02:00,76.2,kWh
14/06/2024 02:30,74.4,kWh
14/06/2024 03:00,73.6,kWh
14/06/2024 03:30,77,kWh
14/06/2024 04:00,87.2,kWh
14/06/2024 04:30,85.4,kWh
14/06/2024 05:00,85,kWh
14/06/2024 05:30,85.4,kWh
14/06/2024 06:00,85.2,kWh
14/06/2024 06:30,83.2,kWh
14/06/2024 07:00,87.8,kWh
14/06/2024 07:30,103.4,kWh
14/06/2024 08:00,102.2,kWh
14/06/2024 08:30,109.2,kWh
14/06/2024 09:00,115.6,kWh
14/06/2024 09:30,113,kWh
14/06/2024 10:00,108.8,kWh
14/06/2024 10:30,105.8,kWh
14/06/2024 11:00,94.4,kWh
14/06/2024 11:30,97,kWh
14/06/2024 12:00,94.6,kWh
14/06/2024 12:30,93.6,kWh
14/06/2024 13:00,93.8,kWh
14/06/2024 13:30,96.2,kWh
14/06/2024 14:00,93,kWh
14/06/2024 14:30,93.8,kWh
14/06/2024 15:00,86.6,kWh
14/06/2024 15:30,86.8,kWh
14/06/2024 16:00,80.6,kWh
14/06/2024 16:30,80.2,kWh
14/06/2024 17:00,78.2,kWh
14/06/2024 17:30,74.2,kWh
14/06/2024 18:00,69.6,kWh
14/06/2024 18:30,69.8,kWh
14/06/2024 19:00,67.4,kWh
14/06/2024 19:30,68.4,kWh
14/06/2024 20:00,69.2,kWh
14/06/2024 20:30,67.6,kWh
14/06/2024 21:00,65.2,kWh
14/06/2024 21:30,69.4,kWh
14/06/2024 22:00,67.4,kWh
14/06/2024 22:30,67.2,kWh
14/06/2024 23:00,66.2,kWh
14/06/2024 23:30,66.4,kWh
15/06/2024 00:00,67.2,kWh
15/06/2024 00:30,69.4,kWh
15/06/2024 01:00,70.4,kWh
15/06/2024 01:30,71.2,kWh
15/06/2024 02:00,70.6,kWh
15/06/2024 02:30,71.4,kWh
15/06/2024 03:00,71.8,kWh
15/06/2024 03:30,72.4,kWh
15/06/2024 04:00,73,kWh
15/06/2024 04:30,73,kWh
15/06/2024 05:00,71.8,kWh
15/06/2024 05:30,74.4,kWh
15/06/2024 06:00,72,kWh
15/06/2024 06:30,69.4,kWh
15/06/2024 07:00,71,kWh
15/06/2024 07:30,71,kWh
15/06/2024 08:00,71.6,kWh
15/06/2024 08:30,72.6,kWh
15/06/2024 09:00,72.4,kWh
15/06/2024 09:30,72,kWh
15/06/2024 10:00,72.6,kWh
15/06/2024 10:30,71.2,kWh
15/06/2024 11:00,71.8,kWh
15/06/2024 11:30,70.8,kWh
15/06/2024 12:00,71.8,kWh
15/06/2024 12:30,71,kWh
15/06/2024 13:00,71.8,kWh
15/06/2024 13:30,70.8,kWh
15/06/2024 14:00,70.2,kWh
15/06/2024 14:30,69,kWh
15/06/2024 15:00,68.8,kWh
15/06/2024 15:30,71,kWh
15/06/2024 16:00,70.6,kWh
15/06/2024 16:30,71,kWh
15/06/2024 17:00,70,kWh
15/06/2024 17:30,70.4,kWh
15/06/2024 18:00,71.4,kWh
15/06/2024 18:30,72.2,kWh
15/06/2024 19:00,73,kWh
15/06/2024 19:30,70.4,kWh
15/06/2024 20:00,71.2,kWh
15/06/2024 20:30,70.4,kWh
15/06/2024 21:00,71.6,kWh
15/06/2024 21:30,72.2,kWh
15/06/2024 22:00,70.2,kWh
15/06/2024 22:30,70.8,kWh
15/06/2024 23:00,69.6,kWh
15/06/2024 23:30,70,kWh
16/06/2024 00:00,70.8,kWh
16/06/2024 00:30,75.2,kWh
16/06/2024 01:00,74.4,kWh
16/06/2024 01:30,73.8,kWh
16/06/2024 02:00,76.2,kWh
16/06/2024 02:30,75.2,kWh
16/06/2024 03:00,75.4,kWh
16/06/2024 03:30,76.2,kWh
16/06/2024 04:00,76.4,kWh
16/06/2024 04:30,76.2,kWh
16/06/2024 05:00,75.2,kWh
16/06/2024 05:30,73.8,kWh
16/06/2024 06:00,73.6,kWh
16/06/2024 06:30,69.8,kWh
16/06/2024 07:00,71.6,kWh
16/06/2024 07:30,70.4,kWh
16/06/2024 08:00,70.8,kWh
16/06/2024 08:30,71.6,kWh
16/06/2024 09:00,73.4,kWh
16/06/2024 09:30,71.6,kWh
16/06/2024 10:00,72.2,kWh
16/06/2024 10:30,71.2,kWh
16/06/2024 11:00,71.4,kWh
16/06/2024 11:30,71,kWh
16/06/2024 12:00,71,kWh
16/06/2024 12:30,70.8,kWh
16/06/2024 13:00,71,kWh
16/06/2024 13:30,72,kWh
16/06/2024 14:00,71.4,kWh
16/06/2024 14:30,70,kWh
16/06/2024 15:00,68.8,kWh
16/06/2024 15:30,70.4,kWh
16/06/2024 16:00,71,kWh
16/06/2024 16:30,70.6,kWh
16/06/2024 17:00,70.6,kWh
16/06/2024 17:30,69.6,kWh
16/06/2024 18:00,69.6,kWh
16/06/2024 18:30,70.4,kWh
16/06/2024 19:00,71.6,kWh
16/06/2024 19:30,71.2,kWh
16/06/2024 20:00,69.2,kWh
16/06/2024 20:30,71,kWh
16/06/2024 21:00,68.6,kWh
16/06/2024 21:30,69.8,kWh
16/06/2024 22:00,71.2,kWh
16/06/2024 22:30,69.6,kWh
16/06/2024 23:00,69,kWh
16/06/2024 23:30,69.4,kWh
17/06/2024 00:00,69.6,kWh
17/06/2024 00:30,70.4,kWh
17/06/2024 01:00,70.6,kWh
17/06/2024 01:30,70.2,kWh
17/06/2024 02:00,70.4,kWh
17/06/2024 02:30,71.2,kWh
17/06/2024 03:00,70.6,kWh
17/06/2024 03:30,76,kWh
17/06/2024 04:00,83.8,kWh
17/06/2024 04:30,85.2,kWh
17/06/2024 05:00,81.4,kWh
17/06/2024 05:30,84.8,kWh
17/06/2024 06:00,82.4,kWh
17/06/2024 06:30,87.8,kWh
17/06/2024 07:00,101.8,kWh
17/06/2024 07:30,120.4,kWh
17/06/2024 08:00,114.2,kWh
17/06/2024 08:30,121,kWh
17/06/2024 09:00,123.8,kWh
17/06/2024 09:30,132.4,kWh
17/06/2024 10:00,129.8,kWh
17/06/2024 10:30,124,kWh
17/06/2024 11:00,115.4,kWh
17/06/2024 11:30,125,kWh
17/06/2024 12:00,126.2,kWh
17/06/2024 12:30,129,kWh
17/06/2024 13:00,127.6,kWh
17/06/2024 13:30,125.8,kWh
17/06/2024 14:00,125.4,kWh
17/06/2024 14:30,125,kWh
17/06/2024 15:00,124.2,kWh
17/06/2024 15:30,121.6,kWh
17/06/2024 16:00,121,kWh
17/06/2024 16:30,119.4,kWh
17/06/2024 17:00,116.6,kWh
17/06/2024 17:30,100.4,kWh
17/06/2024 18:00,90,kWh
17/06/2024 18:30,79.6,kWh
17/06/2024 19:00,75.2,kWh
17/06/2024 19:30,70.2,kWh
17/06/2024 20:00,65.8,kWh
17/06/2024 20:30,70,kWh
17/06/2024 21:00,66.6,kWh
17/06/2024 21:30,67,kWh
17/06/2024 22:00,66.2,kWh
17/06/2024 22:30,65.2,kWh
17/06/2024 23:00,65.2,kWh
17/06/2024 23:30,65.4,kWh
18/06/2024 00:00,66.4,kWh
18/06/2024 00:30,67.8,kWh
18/06/2024 01:00,68.8,kWh
18/06/2024 01:30,69.2,kWh
18/06/2024 02:00,69.8,kWh
18/06/2024 02:30,69.6,kWh
18/06/2024 03:00,69.8,kWh
18/06/2024 03:30,72.2,kWh
18/06/2024 04:00,83.8,kWh
18/06/2024 04:30,82.4,kWh
18/06/2024 05:00,81,kWh
18/06/2024 05:30,82,kWh
18/06/2024 06:00,80.8,kWh
18/06/2024 06:30,84.4,kWh
18/06/2024 07:00,100.4,kWh
18/06/2024 07:30,117,kWh
18/06/2024 08:00,114.4,kWh
18/06/2024 08:30,117.2,kWh
18/06/2024 09:00,115.2,kWh
18/06/2024 09:30,128.4,kWh
18/06/2024 10:00,135.6,kWh
18/06/2024 10:30,129.2,kWh
18/06/2024 11:00,128.2,kWh
18/06/2024 11:30,128,kWh
18/06/2024 12:00,125.8,kWh
18/06/2024 12:30,127.2,kWh
18/06/2024 13:00,127.2,kWh
18/06/2024 13:30,124.6,kWh
18/06/2024 14:00,119.4,kWh
18/06/2024 14:30,123,kWh
18/06/2024 15:00,123.4,kWh
18/06/2024 15:30,115.6,kWh
18/06/2024 16:00,110.6,kWh
18/06/2024 16:30,103.2,kWh
18/06/2024 17:00,94,kWh
18/06/2024 17:30,93.2,kWh
18/06/2024 18:00,84,kWh
18/06/2024 18:30,80.8,kWh
18/06/2024 19:00,78.2,kWh
18/06/2024 19:30,70.2,kWh
18/06/2024 20:00,65.8,kWh
18/06/2024 20:30,68.8,kWh
18/06/2024 21:00,66,kWh
18/06/2024 21:30,65.4,kWh
18/06/2024 22:00,66.2,kWh
18/06/2024 22:30,65.4,kWh
18/06/2024 23:00,65,kWh
18/06/2024 23:30,65.4,kWh
19/06/2024 00:00,65.2,kWh
19/06/2024 00:30,67.6,kWh
19/06/2024 01:00,67.8,kWh
19/06/2024 01:30,69.4,kWh
19/06/2024 02:00,69.6,kWh
19/06/2024 02:30,68.8,kWh
19/06/2024 03:00,70.4,kWh
19/06/2024 03:30,73.4,kWh
19/06/2024 04:00,82,kWh
19/06/2024 04:30,82.8,kWh
19/06/2024 05:00,81.8,kWh
19/06/2024 05:30,82,kWh
19/06/2024 06:00,83,kWh
19/06/2024 06:30,80.8,kWh
19/06/2024 07:00,96.6,kWh
19/06/2024 07:30,116.8,kWh
19/06/2024 08:00,118.4,kWh
19/06/2024 08:30,120.2,kWh
19/06/2024 09:00,124.2,kWh
19/06/2024 09:30,131.8,kWh
19/06/2024 10:00,126.2,kWh
19/06/2024 10:30,124.2,kWh
19/06/2024 11:00,124.6,kWh
19/06/2024 11:30,118.8,kWh
19/06/2024 12:00,113.2,kWh
19/06/2024 12:30,123.2,kWh
19/06/2024 13:00,125,kWh
19/06/2024 13:30,122.8,kWh
19/06/2024 14:00,123.6,kWh
19/06/2024 14:30,123.8,kWh
19/06/2024 15:00,122.8,kWh
19/06/2024 15:30,118.2,kWh
19/06/2024 16:00,110.6,kWh
19/06/2024 16:30,115.8,kWh
19/06/2024 17:00,108.4,kWh
19/06/2024 17:30,86,kWh
19/06/2024 18:00,79.6,kWh
19/06/2024 18:30,75.8,kWh
19/06/2024 19:00,73.6,kWh
19/06/2024 19:30,67.4,kWh
19/06/2024 20:00,69,kWh
19/06/2024 20:30,64.8,kWh
19/06/2024 21:00,65.8,kWh
19/06/2024 21:30,65.8,kWh
19/06/2024 22:00,65.2,kWh
19/06/2024 22:30,65.2,kWh
19/06/2024 23:00,65.4,kWh
19/06/2024 23:30,65.4,kWh
20/06/2024 00:00,66,kWh
20/06/2024 00:30,67.8,kWh
20/06/2024 01:00,66.2,kWh
20/06/2024 01:30,67.4,kWh
20/06/2024 02:00,68.4,kWh
20/06/2024 02:30,67.6,kWh
20/06/2024 03:00,68.6,kWh
20/06/2024 03:30,69.8,kWh
20/06/2024 04:00,78.4,kWh
20/06/2024 04:30,85.8,kWh
20/06/2024 05:00,80.4,kWh
20/06/2024 05:30,83.2,kWh
20/06/2024 06:00,81.4,kWh
20/06/2024 06:30,82.6,kWh
20/06/2024 07:00,88.8,kWh
20/06/2024 07:30,114.4,kWh
20/06/2024 08:00,127,kWh
20/06/2024 08:30,129.6,kWh
20/06/2024 09:00,129,kWh
20/06/2024 09:30,127.6,kWh
20/06/2024 10:00,124.4,kWh
20/06/2024 10:30,122.8,kWh
20/06/2024 11:00,121,kWh
20/06/2024 11:30,122.6,kWh
20/06/2024 12:00,119.4,kWh
20/06/2024 12:30,120.6,kWh
20/06/2024 13:00,120.6,kWh
20/06/2024 13:30,124.2,kWh
20/06/2024 14:00,117.2,kWh
20/06/2024 14:30,114,kWh
20/06/2024 15:00,112.4,kWh
20/06/2024 15:30,116.4,kWh
20/06/2024 16:00,113.8,kWh
20/06/2024 16:30,109.6,kWh
20/06/2024 17:00,99.4,kWh
20/06/2024 17:30,86.2,kWh
20/06/2024 18:00,77.6,kWh
20/06/2024 18:30,78,kWh
20/06/2024 19:00,77.4,kWh
20/06/2024 19:30,72.2,kWh
20/06/2024 20:00,67.4,kWh
20/06/2024 20:30,66.6,kWh
20/06/2024 21:00,66.8,kWh
20/06/2024 21:30,65.6,kWh
20/06/2024 22:00,67.2,kWh
20/06/2024 22:30,66.8,kWh
20/06/2024 23:00,66.4,kWh
20/06/2024 23:30,67.4,kWh
21/06/2024 00:00,67.2,kWh
21/06/2024 00:30,67.2,kWh
21/06/2024 01:00,66.6,kWh
21/06/2024 01:30,67.4,kWh
21/06/2024 02:00,67.4,kWh
21/06/2024 02:30,66.6,kWh
21/06/2024 03:00,67.4,kWh
21/06/2024 03:30,69.4,kWh
21/06/2024 04:00,77.2,kWh
21/06/2024 04:30,80.8,kWh
21/06/2024 05:00,79.8,kWh
21/06/2024 05:30,82.4,kWh
21/06/2024 06:00,80.2,kWh
21/06/2024 06:30,82,kWh
21/06/2024 07:00,88.2,kWh
21/06/2024 07:30,97.8,kWh
21/06/2024 08:00,106.4,kWh
21/06/2024 08:30,117.6,kWh
21/06/2024 09:00,114,kWh
21/06/2024 09:30,114.6,kWh
21/06/2024 10:00,112.8,kWh
21/06/2024 10:30,111.6,kWh
21/06/2024 11:00,112.2,kWh
21/06/2024 11:30,110.8,kWh
21/06/2024 12:00,111.4,kWh
21/06/2024 12:30,110.2,kWh
21/06/2024 13:00,107.8,kWh
21/06/2024 13:30,106,kWh
21/06/2024 14:00,98.6,kWh
21/06/2024 14:30,99.2,kWh
21/06/2024 15:00,96.2,kWh
21/06/2024 15:30,95.6,kWh
21/06/2024 16:00,98,kWh
21/06/2024 16:30,88.6,kWh
21/06/2024 17:00,76.4,kWh
21/06/2024 17:30,77.2,kWh
21/06/2024 18:00,71.2,kWh
21/06/2024 18:30,69.6,kWh
21/06/2024 19:00,67.4,kWh
21/06/2024 19:30,67.6,kWh
21/06/2024 20:00,65.8,kWh
21/06/2024 20:30,66.8,kWh
21/06/2024 21:00,70.2,kWh
21/06/2024 21:30,66.4,kWh
21/06/2024 22:00,67.4,kWh
21/06/2024 22:30,67.6,kWh
21/06/2024 23:00,67.8,kWh
21/06/2024 23:30,67.8,kWh
22/06/2024 00:00,66.8,kWh
